parada_id,maquina_id,hora_inicio_parada,hora_fim_parada,motivo_parada,data_registro
541,2,2023-09-17 07:39:00,2023-09-17 08:14:00,falha_eletrica,2023-09-17 07:39:00
542,3,2024-03-19 10:59:00,2024-03-19 11:54:00,ajuste_operador,2024-03-19 10:59:00
543,4,2024-01-26 03:17:00,2024-01-26 04:37:00,falha_mecanica,2024-01-26 03:17:00
544,4,2024-11-26 14:20:00,2024-11-26 15:14:00,falha_mecanica,2024-11-26 14:20:00
545,4,2022-07-03 19:24:00,2022-07-03 20:52:00,falha_mecanica,2022-07-03 19:24:00
546,1,2024-04-03 16:49:00,2024-04-03 18:14:00,ajuste_operador,2024-04-03 16:49:00
547,5,2025-09-20 17:46:00,2025-09-20 18:44:00,falha_eletrica,2025-09-20 17:46:00
548,4,2023-12-05 18:04:00,2023-12-05 19:04:00,manutencao_preventiva,2023-12-05 18:04:00
549,5,2024-10-20 03:28:00,2024-10-20 04:35:00,ajuste_operador,2024-10-20 03:28:00
550,1,2025-05-17 20:20:00,2025-05-17 22:15:00,falha_mecanica,2025-05-17 20:20:00
551,4,2025-04-05 12:12:00,2025-04-05 12:42:00,ajuste_operador,2025-04-05 12:12:00
552,1,2024-03-11 15:07:00,2024-03-11 15:16:00,ajuste_operador,2024-03-11 15:07:00
553,3,2024-04-23 00:44:00,2024-04-23 02:27:00,falha_eletrica,2024-04-23 00:44:00
554,3,2022-02-26 02:54:00,2022-02-26 04:23:00,manutencao_preventiva,2022-02-26 02:54:00
555,3,2025-12-20 03:10:00,2025-12-20 03:44:00,ajuste_operador,2025-12-20 03:10:00
556,4,2025-02-06 14:01:00,2025-02-06 14:32:00,manutencao_preventiva,2025-02-06 14:01:00
557,2,2023-10-02 12:16:00,2023-10-02 13:54:00,falha_eletrica,2023-10-02 12:16:00
558,1,2021-04-07 03:50:00,2021-04-07 05:05:00,ajuste_operador,2021-04-07 03:50:00
559,1,2023-04-26 05:43:00,2023-04-26 06:44:00,manutencao_preventiva,2023-04-26 05:43:00
560,4,2025-07-22 03:21:00,2025-07-22 03:56:00,manutencao_preventiva,2025-07-22 03:21:00
561,2,2021-12-01 07:37:00,2021-12-01 07:58:00,falha_mecanica,2021-12-01 07:37:00
562,3,2021-02-27 12:16:00,2021-02-27 13:31:00,falha_eletrica,2021-02-27 12:16:00
563,2,2023-01-27 21:47:00,2023-01-27 23:31:00,falha_eletrica,2023-01-27 21:47:00
564,3,2023-07-28 13:56:00,2023-07-28 15:13:00,falha_mecanica,2023-07-28 13:56:00
565,5,2025-05-14 18:42:00,2025-05-14 19:14:00,falha_mecanica,2025-05-14 18:42:00
566,1,2025-10-06 21:01:00,2025-10-06 22:58:00,ajuste_operador,2025-10-06 21:01:00
567,4,2025-12-10 18:07:00,2025-12-10 19:02:00,falha_mecanica,2025-12-10 18:07:00
568,1,2024-01-18 07:53:00,2024-01-18 09:32:00,manutencao_preventiva,2024-01-18 07:53:00
569,3,2022-12-21 22:11:00,2022-12-22 00:00:00,falha_mecanica,2022-12-21 22:11:00
570,2,2021-10-11 02:02:00,2021-10-11 02:28:00,falha_eletrica,2021-10-11 02:02:00
571,5,2025-01-06 10:54:00,2025-01-06 12:09:00,falha_mecanica,2025-01-06 10:54:00
572,3,2024-09-25 15:33:00,2024-09-25 17:20:00,falha_mecanica,2024-09-25 15:33:00
573,3,2021-05-13 11:17:00,2021-05-13 12:03:00,falha_eletrica,2021-05-13 11:17:00
574,1,2021-06-14 12:05:00,2021-06-14 12:48:00,falha_mecanica,2021-06-14 12:05:00
575,2,2024-05-27 06:14:00,2024-05-27 06:52:00,ajuste_operador,2024-05-27 06:14:00
576,1,2024-11-06 08:03:00,2024-11-06 08:54:00,ajuste_operador,2024-11-06 08:03:00
577,2,2021-08-14 16:28:00,2021-08-14 16:52:00,manutencao_preventiva,2021-08-14 16:28:00
578,3,2021-09-01 02:37:00,2021-09-01 02:58:00,ajuste_operador,2021-09-01 02:37:00
579,5,2024-05-28 01:57:00,2024-05-28 03:08:00,ajuste_operador,2024-05-28 01:57:00
580,1,2025-12-19 10:02:00,2025-12-19 11:12:00,falha_eletrica,2025-12-19 10:02:00
581,3,2021-03-09 00:35:00,2021-03-09 02:13:00,falha_eletrica,2021-03-09 00:35:00
582,2,2025-01-26 15:39:00,2025-01-26 17:15:00,falha_eletrica,2025-01-26 15:39:00
583,2,2022-04-08 04:42:00,2022-04-08 05:16:00,falha_eletrica,2022-04-08 04:42:00
584,2,2025-02-27 22:23:00,2025-02-27 23:25:00,ajuste_operador,2025-02-27 22:23:00
585,4,2025-12-20 14:57:00,2025-12-20 16:27:00,falha_eletrica,2025-12-20 14:57:00
586,3,2025-03-07 15:13:00,2025-03-07 15:31:00,falha_mecanica,2025-03-07 15:13:00
587,2,2021-12-04 08:54:00,2021-12-04 09:00:00,ajuste_operador,2021-12-04 08:54:00
588,1,2025-10-09 14:16:00,2025-10-09 14:24:00,ajuste_operador,2025-10-09 14:16:00
589,5,2023-10-09 21:43:00,2023-10-09 23:31:00,falha_eletrica,2023-10-09 21:43:00
590,3,2023-11-04 12:00:00,2023-11-04 12:41:00,manutencao_preventiva,2023-11-04 12:00:00
591,5,2023-07-06 00:25:00,2023-07-06 02:02:00,falha_eletrica,2023-07-06 00:25:00
592,4,2021-04-16 06:17:00,2021-04-16 07:41:00,falha_mecanica,2021-04-16 06:17:00
593,4,2021-05-30 18:45:00,2021-05-30 19:38:00,falha_eletrica,2021-05-30 18:45:00
594,5,2022-02-08 19:46:00,2022-02-08 19:58:00,manutencao_preventiva,2022-02-08 19:46:00
595,2,2021-10-07 00:59:00,2021-10-07 02:22:00,ajuste_operador,2021-10-07 00:59:00
596,2,2022-11-22 22:25:00,2022-11-22 23:06:00,falha_eletrica,2022-11-22 22:25:00
597,4,2021-07-29 09:57:00,2021-07-29 10:31:00,ajuste_operador,2021-07-29 09:57:00
598,4,2022-02-05 15:41:00,2022-02-05 16:36:00,manutencao_preventiva,2022-02-05 15:41:00
599,3,2023-08-14 23:27:00,2023-08-15 00:46:00,falha_mecanica,2023-08-14 23:27:00
600,2,2024-12-04 22:31:00,2024-12-04 22:52:00,manutencao_preventiva,2024-12-04 22:31:00
